image_url,annotation_text_description,annotation_user_intent,annotation_has_synagogue
"https://sun9-71.userapi.com/s/v1/ig2/6znylWdL95QAsuxT5kbKDluDVBiQzYOYBU_r4P1qab1gmD_l74dMP-Q0Vmhtj8DcKUlEDTiD1aK0bYI6Y-_czUPk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в бежевом утепленном пуховике с меховой капюшоном на зимней улице; вокруг снег, кирпичная стена, лестница и забор.",показать одежду,False
"https://sun9-31.userapi.com/s/v1/ig1/zMqfp0jk9PaFe_ymAIDn7o6HrDI3EL1-hf0uyiGl3yxJWCY0ZryrfHCCZB0NOmKJdbqZE5hT.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",Много кусочков арбуза в белой миске на столе,показать еду,False
"https://sun9-50.userapi.com/s/v1/ig2/EI85ExOQXgaUaEVayTMj5wYg7d_nTa61TBX2AYDFZ6wvwk4VXm3hl7FQKbqTM-1Hl1hRPa3YJK-6LiutllxSxprD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Человек в чёрном платье с перьёвым декором на верхней части наряда, виден торс и руки, позирует в светлом помещении",показать одежду,False
"https://sun9-7.userapi.com/s/v1/ig2/6pO_Ge_hjXL-QmbbAVHOpLGUWJIE90NqWo9IQBxma1YLyLtQxSz5EpEgYaxRXKwGrSKR7PJk2AlLLmMgHBsHBD9M.jpg?quality=95&as=32x50,48x76,72x113,108x170,160x252,240x378,360x567,480x757,540x851,640x1009,720x1135,1080x1702,1218x1920&from=bu&cs=1218x0","Женщина в черном топе и белых брюках стоит внутри салона красоты, держит розовый шар и золотую звезду; на желтой стене видна надпись «центр красоты» и множество воздушных шаров.",показать человека с шарами в интерьере салона красоты,False
"https://sun9-11.userapi.com/s/v1/ig2/Tq2oB9mPSwtMAWRWQtmMOHQE2uQAfgrC7jH54KAlA4OhqCNimP81Vs29ujiQ77yr8aO17mZ4Qc9UjfBfYIYNQuIx.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Женщина в черном пуховике на снегу на улице; фон — городская улица с магазинами и украшениями.,показать одежду,False
"https://sun9-59.userapi.com/s/v1/ig2/E2zTSPlJmTwajI3mXuf5sZEd5livUL8atQ5HzN7v2e9LrZBte_aL9fL8FYOAdRSd52uNmimlVBhzonimoHxYS8hC.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Женщина в тёмной толстовке и кепке сидит на красных ступенях во дворе города; вокруг висят гирлянды, видны кирпичные стены, столик и стулья; на ступенях лежит чёрная сумка.",показать одежду,False
"https://sun9-61.userapi.com/s/v1/ig2/H2LSoZazIegyHltUF4cWRAH3C0SWj8TQjl8ojrJuJPfm7wqVM_bdcGjgBVf-5fvrzcGDc8xBFUOjS9CfQHsMS3h7.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Полуобзор человека в помещении магазина; держит черный рюкзак перед собой, в кадре видны пол и витрина, на зеркале рядом написано ""Рюкзак - 2350 ₽""",показать рюкзак,False
"https://sun9-58.userapi.com/s/v1/ig1/Jb3POBZuBm7AfE1J_bqocjPgr2KKpYjuaYMTrdvCMG7PUhC03rPSdRIrEOtZAQYq-1wSO72-.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Женщина в магазине делает селфи в полном зеркале, держит красно-коричневую сумку, на фоне витрины с одеждой и светлого пола.",сделать селфи,False
"https://sun9-6.userapi.com/s/v1/if2/O4CLs3qy4zZbzaVwd_Hq2E_Wtp9qUhpdiIKKNCzAZNvZZTJ2uqxySDhUl5pmuFgt_DY7rk9YpleiJUd3KdDQcP6N.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Внутри магазина одежды: витрины и полки с рубашками и галстуками, два желтых кубических пуфика на белой плитке.",показать одежду,False
"https://sun9-38.userapi.com/s/v1/ig2/SHy3UtjnWKSM5jzuQNZ--QaHGQEm5RhWLSaCWvtuiPFlktkpIlrOYth4pm44pybTq25vFg8XyEjHhbRpQegvL9mE.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1266x1688&from=bu&cs=1266x0",Рука с кольцом добавляет ингредиент в миску с оранжевым супом на красном столе; фон размытый.,показать блюдо,False
"https://sun9-38.userapi.com/s/v1/ig2/8yTGGeHuq_qK_G8R-wlg2-TRfnG630xnEWaMaKo_eSw5rsEDXn7l19B7tWZBaHWQPIr2_ZI4F1CgHnKTcMfLMesP.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,828x1472&from=bu&cs=828x0",Женщина в светлом деловом костюме сидит на деревянной скамейке под крытой беседкой на улице; вокруг висят ярко красные подвесные сердца и зелень.,показать одежду,False
"https://sun9-72.userapi.com/s/v1/ig2/JzKZOANZUZAWTEJD0BVPt9GtWEmnRI8_80hOktZ5txjr-P-gZacobuRTXQvG8VRQfTGgtvG_vCyHPeYzrszI2y2E.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина с рыжеватыми волосами позирует перед стеной с граффити; стена частично облуплена, зелёная рама вокруг рисунка.",портрет человека на фоне граффити,False
"https://sun9-25.userapi.com/s/v1/ig2/4OgCCTnriz78Yat5wYzYRv-Hq7_rF_CmSKqHahPCQacaFqJ6eLvX7dC5k6XmfGlDQbA8PBV7Or5fbyHQ300QaJcj.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",Стойка с монитором на верхушке и бело-черное устройство/гарнитуры на подставке в помещении галереи; на стене вокруг расположены маленькие фотографии.,показать экспонат технологического устройства на выставке,False
"https://sun9-57.userapi.com/s/v1/ig2/JvIe56N9E64XRISrJ2FNXUb3MdHwzkUh-8A_LlNWdZdFrgu1196hWnsWG6v-Vq5aSpSqoCfWBk6JI8b_gsWK2yeK.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Группа из четырех человек стоит у длинного стола в помещении с кирпичными стенами и большими окнами; вокруг красные кресла, один человек держит журнал/папку",сделать групповую фотографию,False
"https://sun9-67.userapi.com/s/v1/ig2/hLqjPXPK6j9FPiulL9--hlhBz2qXt1GcWTe8HXbPbG1Q2gQ89Wo0AqubZr5jehEtaWkKP5MnqTOU9UP9nLP3nY63.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1104x1472&from=bu&cs=1104x0","Двое людей (пожилая женщина и ребёнок) стоят на узкой городской улице под подвешенными красными китайскими фонарями. По сторонам — кирпичные здания и лавки, видны вывески.",показать группу людей на улице под яркими фонарями,False
"https://sun9-70.userapi.com/s/v1/ig2/J0T9KXW6i8C7Hchz0orA8pj2PkSpyrJQnMph7ESmjWqAsV9Dw0DePXgl295W4ej6YxDju8HKqXINwuS_i-d05n5W.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0",Женщина в розовой униформе с кепкой позирует перед белой кирпичной стеной и яркими красными неоновыми вывесками.,портрет человека в униформе на фоне неоновой вывески,False
"https://sun9-64.userapi.com/s/v1/ig2/4O6RJLY-mn-YzJm7bM83o1LJ50RiviSoI2Ler_iIURggRGBBvfsJN5-hbTZ44_UxKJ1QUC2F-Nffe-HLceX9-Ifk.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,900x1600&from=bu&cs=900x0","Яркий уличный мурал на стене, изображающий женщину в голубой одежде и красном платье; над сценой висят лампы. Перед стеной стоит человек в черной куртке.",задокументировать городскую сцену,False
"https://sun9-47.userapi.com/s/v1/ig2/rBSHKi-2S4ExAEDi7TkGYULkZH3CtLSB1EqwW2JLMMYBdRt76xKwAo2ig7RyFKQs6OZxuxOVBUN_CKC2DrAXkkxp.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Пользователь в салоне красоты снят спиной. Главный объект — длинные светлые волосы на фоне интерьера салона с зеркалом и полками.,показать длинные светлые волосы клиента,False
"https://sun9-63.userapi.com/s/v1/ig2/19F20QzNPXyL6KYr7aPg6UIFtee3Tc2tQiYDqj5wF8nsnZAd_-Ne2t4AoquvV4Lt6qVdEW1z09mjhHQOeYJ3Tlzx.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1560x1560&from=bu&cs=1560x0","Стена внутри помещения с декоративным полотном, на котором изображены разноцветные буквы иврита; слева и справа деревянные двери; передний план — скамья.",показать интерьер и настенную декоративную работу,False
"https://sun9-30.userapi.com/s/v1/ig1/NPlY8sNUoqcoQKYmGvBHHwYiayWY8dUNo0PUX5eE77gELp1hmHyYUMp2yj9TzAk73SllKYOT.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2047x2047&from=bu&cs=2047x0",Человек в темной одежде сидит на перилах возле стеклянной стены с граффити.,задокументировать городскую сцену,False
"https://sun9-15.userapi.com/s/v1/ig1/pOyEo4L2fxPJNm7smj7UH0xXggyuj0DCcOUDsw3dnDZ1o1Rd1s1toVa1KCHQvYeJceKL-pKM.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0","Двое людей внутри помещения: один идёт к дверному проёму в светлой накидке/пледе с тёмными полосами, другой стоит у стены в светлой одежде и головном платке; рядом окно и растение, виден проход в соседнюю комнату",показать группу людей в помещении,False
"https://sun9-82.userapi.com/s/v1/ig2/k5PHNCC0VPIs4StGfdwA1SZqjkxGI1HM6mUxQiVvXHySK_NXgiVl6yJXja9v29TS3ncADI09rQOB0T-s-wWPFDTd.jpg?quality=95&as=32x71,48x107,72x160,108x240,160x356,240x533,360x800,480x1067,540x1200,640x1422,720x1600&from=bu&cs=720x0","ночная уличная сцена с висящими красными фонарями и гирляндами, вдоль улицы стоят здания, на земле снег",передать ночную уличную сцену с красными фонарями и гирляндами,False
"https://sun9-61.userapi.com/s/v1/ig2/xgx8uuuDX_-E0jZSpGybUjeqgxxfT6eNaXhfYemM8AOcS-b1_brmoNvl_rUEGrXA7xbDf1XW7irfEQ1bZtlFEP3M.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,900x1600&from=bu&cs=900x0","Человек в черной куртке и шапке позирует на открытой металлической платформе с красными перилами; над головой висят гирлянды из лампочек, позади кирпичная стена, на земле снег",портретный снимок на улице,False
